60%EE 	80%EE	100%E		30%PV Rest Wind
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.050966	0.03	0.03		
0.083674	0.03	0.03		
0.1118	0.03	0.03		
0.14726	0.03	0.03		
0.18245	0.03	0.03		
0.20785	0.0035256	0.03		
0.23163	0.035227	0.03		
0.24163	0.048565	0.03		
0.26064	0.073905	0.03		
0.26904	0.085104	0.03		
0.27089	0.087572	0.03		
0.2771	0.09585	0.03		
0.27235	0.089525	0.03		
0.26754	0.083108	0.03		
0.25896	0.071668	0.03		
0.24186	0.048873	0.03		
0.21727	0.016077	0.03		
0.20498	0.03	0.03		
0.19733	0.03	0.03		
0.19442	0.03	0.03		
0.19655	0.03	0.03		
0.18252	0.03	0.03		
0.17332	0.03	0.03		
0.16734	0.03	0.03		
0.1674	0.03	0.03		
0.1753	0.03	0.03		
0.17107	0.03	0.03		
0.16927	0.03	0.03		
0.17333	0.03	0.03		
0.16913	0.03	0.03		
0.16794	0.03	0.03		
0.16954	0.03	0.03		
0.17355	0.03	0.03		
0.17398	0.03	0.03		
0.17352	0.03	0.03		
0.17087	0.03	0.03		
0.17058	0.03	0.03		
0.18625	0.03	0.03		
0.18989	0.03	0.03		
0.19707	0.03	0.03		
0.20031	0.03	0.03		
0.20861	0.0045412	0.03		
0.21823	0.017364	0.03		
0.2196	0.019189	0.03		
0.21788	0.01689	0.03		
0.22189	0.022241	0.03		
0.21749	0.016375	0.03		
0.21646	0.014998	0.03		
0.2043	0.03	0.03		
0.19796	0.03	0.03		
0.17748	0.03	0.03		
0.16072	0.03	0.03		
0.12065	0.03	0.03		
0.064644	0.03	0.03		
0.017315	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0041894	0.03	0.03		
0.020511	0.03	0.03		
0.043854	0.03	0.03		
0.058099	0.03	0.03		
0.0586	0.03	0.03		
0.066846	0.03	0.03		
0.065146	0.03	0.03		
0.069417	0.03	0.03		
0.074249	0.03	0.03		
0.065427	0.03	0.03		
0.046794	0.03	0.03		
0.042235	0.03	0.03		
0.047587	0.03	0.03		
0.03203	0.03	0.03		
0.022044	0.03	0.03		
0.027944	0.03	0.03		
0.026668	0.03	0.03		
0.011335	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.005147	0.03	0.03		
0.013316	0.03	0.03		
0.014339	0.03	0.03		
0.012461	0.03	0.03		
0.0082647	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.018336	0.03	0.03		
0.070064	0.03	0.03		
0.11903	0.03	0.03		
0.16971	0.03	0.03		
0.21149	0.0083751	0.03		
0.25531	0.066804	0.03		
0.29057	0.11381	0.03		
0.31907	0.15182	0.03		
0.36042	0.20695	0.053483		
0.38117	0.23461	0.088059		
0.39354	0.25111	0.10868		
0.39277	0.25009	0.1074		
0.39128	0.2481	0.10492		
0.40041	0.26027	0.12014		
0.3942	0.25199	0.10978		
0.39873	0.25803	0.11733		
0.40326	0.26407	0.12489		
0.40476	0.26607	0.12738		
0.40081	0.2608	0.12079		
0.39028	0.24677	0.10325		
0.38006	0.23314	0.086212		
0.38248	0.23636	0.090245		
0.38681	0.24214	0.097462		
0.38594	0.24098	0.096017		
0.3919	0.24892	0.10594		
0.39902	0.25841	0.11781		
0.39175	0.24872	0.10569		
0.38686	0.2422	0.097547		
0.38942	0.24561	0.10181		
0.39213	0.24923	0.10633		
0.39485	0.25285	0.11086		
0.39622	0.25468	0.11314		
0.39202	0.24908	0.10615		
0.39129	0.24811	0.10493		
0.39001	0.2464	0.10279		
0.38632	0.24148	0.096644		
0.38818	0.24396	0.099746		
0.39196	0.249	0.10604		
0.40015	0.25993	0.1197		
0.40042	0.26029	0.12015		
0.41413	0.27856	0.14299		
0.42366	0.29127	0.15889		
0.42021	0.28666	0.15312		
0.4361	0.30786	0.17962		
0.43602	0.30774	0.17947		
0.43377	0.30475	0.17573		
0.43622	0.30801	0.17981		
0.44119	0.31465	0.1881		
0.43437	0.30554	0.17672		
0.42063	0.28722	0.15382		
0.39848	0.25769	0.1169		
0.38821	0.24401	0.0998		
0.36415	0.21192	0.059687		
0.32881	0.1648	0.00078926		
0.28152	0.10175	0.03		
0.24046	0.047005	0.03		
0.18418	0.03	0.03		
0.13481	0.03	0.03		
0.087801	0.03	0.03		
0.021481	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.013031	0.03	0.03		
0.064811	0.03	0.03		
0.094631	0.03	0.03		
0.15187	0.03	0.03		
0.21064	0.0072439	0.03		
0.27521	0.093333	0.03		
0.33422	0.17201	0.0098057		
0.38397	0.23835	0.09273		
0.44706	0.32247	0.19787		
0.49931	0.39214	0.28496		
0.5411	0.44786	0.35462		
0.58957	0.51248	0.43539		
0.63124	0.56805	0.50485		
0.66813	0.61723	0.56633		
0.69322	0.65068	0.60814		
0.708	0.67039	0.63278		
0.71439	0.6789	0.64342		
0.72345	0.69098	0.65852		
0.72311	0.69054	0.65797		
0.71755	0.68313	0.6487		
0.70824	0.6707	0.63317		
0.69689	0.65558	0.61426		
0.68729	0.64278	0.59827		
0.67872	0.63135	0.58398		
0.67162	0.62189	0.57215		
0.66568	0.61397	0.56225		
0.65942	0.60562	0.55182		
0.65653	0.60176	0.54699		
0.65108	0.5945	0.53791		
0.64294	0.58365	0.52435		
0.64096	0.581	0.52104		
0.63759	0.57651	0.51543		
0.62709	0.56251	0.49793		
0.61851	0.55107	0.48364		
0.62121	0.55467	0.48814		
0.61839	0.5509	0.48342		
0.61436	0.54553	0.47671		
0.61163	0.54189	0.47216		
0.60608	0.5345	0.46292		
0.60401	0.53174	0.45947		
0.59799	0.52371	0.44943		
0.59463	0.51923	0.44383		
0.59111	0.51454	0.43796		
0.58415	0.50526	0.42636		
0.57911	0.49853	0.41796		
0.57559	0.49385	0.4121		
0.56966	0.48593	0.40221		
0.56572	0.48068	0.39564		
0.56858	0.48449	0.40041		
0.56927	0.48542	0.40157		
0.56842	0.48428	0.40014		
0.56898	0.48503	0.40108		
0.56449	0.47904	0.39359		
0.55646	0.46834	0.38022		
0.54498	0.45303	0.36107		
0.526	0.42772	0.32944		
0.51139	0.40824	0.30509		
0.48896	0.37834	0.26771		
0.46333	0.34416	0.22499		
0.44922	0.32535	0.20148		
0.44281	0.3168	0.1908		
0.42095	0.28765	0.15435		
0.38995	0.24632	0.1027		
0.37415	0.22525	0.07636		
0.35116	0.1946	0.038045		
0.31987	0.15288	0.03		
0.28473	0.10602	0.03		
0.24762	0.056548	0.03		
0.22403	0.025096	0.03		
0.19118	0.03	0.03		
0.1643	0.03	0.03		
0.12111	0.03	0.03		
0.077753	0.03	0.03		
0.043223	0.03	0.03		
0.021833	0.03	0.03		
0.0077025	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.013131	0.03	0.03		
0.049806	0.03	0.03		
0.08754	0.03	0.03		
0.13418	0.03	0.03		
0.15866	0.03	0.03		
0.199	0.03	0.03		
0.24802	0.05708	0.03		
0.28989	0.1129	0.03		
0.33586	0.1742	0.012543		
0.38887	0.24488	0.10089		
0.42534	0.29351	0.16167		
0.46911	0.35188	0.23464		
0.51458	0.41249	0.31041		
0.54933	0.45883	0.36833		
0.58056	0.50047	0.42038		
0.60805	0.53712	0.4662		
0.6368	0.57546	0.51411		
0.6607	0.60732	0.55394		
0.68348	0.63769	0.5919		
0.69555	0.65378	0.61202		
0.70183	0.66216	0.62249		
0.70408	0.66516	0.62624		
0.70542	0.66695	0.62848		
0.70302	0.66375	0.62448		
0.69564	0.65391	0.61219		
0.68736	0.64287	0.59837		
0.67803	0.63042	0.58282		
0.66692	0.61562	0.56432		
0.65757	0.60315	0.54873		
0.65569	0.60065	0.5456		
0.65162	0.59522	0.53881		
0.65183	0.5955	0.53917		
0.65302	0.59708	0.54114		
0.65164	0.59524	0.53884		
0.64798	0.59037	0.53275		
0.65465	0.59926	0.54387		
0.6581	0.60385	0.54961		
0.65963	0.60589	0.55215		
0.66352	0.61108	0.55864		
0.66932	0.61881	0.56831		
0.67519	0.62665	0.5781		
0.67944	0.63231	0.58518		
0.68597	0.64102	0.59606		
0.69055	0.64712	0.6037		
0.69618	0.65463	0.61308		
0.70621	0.66801	0.6298		
0.7106	0.67386	0.63711		
0.71573	0.68069	0.64565		
0.72059	0.68718	0.65377		
0.72438	0.69223	0.66008		
0.72837	0.69755	0.66673		
0.73126	0.7014	0.67154		
0.73648	0.70836	0.68024		
0.74074	0.71404	0.68734		
0.7445	0.71906	0.69361		
0.74571	0.72067	0.69564		
0.74823	0.72403	0.69983		
0.74734	0.72285	0.69835		
0.74141	0.71493	0.68846		
0.72865	0.69792	0.66719		
0.7095	0.67239	0.63528		
0.68885	0.64486	0.60086		
0.66015	0.60659	0.55303		
0.62559	0.56051	0.49543		
0.58643	0.5083	0.43016		
0.53959	0.44584	0.35209		
0.48719	0.37597	0.26476		
0.43301	0.30373	0.17446		
0.37778	0.2301	0.082412		
0.32227	0.15609	0.03		
0.25849	0.071039	0.03		
0.20183	0.03	0.03		
0.1473	0.03	0.03		
0.077818	0.03	0.03		
0.024548	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.01488	0.03	0.03		
0.096389	0.03	0.03		
0.18077	0.03	0.03		
0.24571	0.054001	0.03		
0.32342	0.15762	0.03		
0.39793	0.25697	0.116		
0.47159	0.35518	0.23876		
0.53127	0.43475	0.33823		
0.57675	0.49539	0.41403		
0.61626	0.54806	0.47987		
0.65213	0.5959	0.53966		
0.67811	0.63053	0.58295		
0.69469	0.65264	0.61059		
0.70078	0.66077	0.62075		
0.70367	0.66461	0.62556		
0.70378	0.66476	0.62575		
0.69737	0.65622	0.61507		
0.68292	0.63695	0.59098		
0.66707	0.61581	0.56455		
0.64943	0.5923	0.53516		
0.63111	0.56787	0.50463		
0.61037	0.54022	0.47006		
0.59435	0.51886	0.44336		
0.57492	0.49295	0.41097		
0.55929	0.47211	0.38494		
0.54151	0.4484	0.35529		
0.53268	0.43663	0.34058		
0.52034	0.42017	0.32001		
0.51287	0.41022	0.30756		
0.5095	0.40572	0.30194		
0.50984	0.40617	0.30251		
0.50835	0.40419	0.30003		
0.50264	0.39657	0.29051		
0.49963	0.39256	0.28549		
0.49001	0.37973	0.26945		
0.48155	0.36846	0.25536		
0.47592	0.36095	0.24598		
0.47329	0.35745	0.2416		
0.4684	0.35092	0.23344		
0.47124	0.35471	0.23817		
0.46869	0.35131	0.23393		
0.46364	0.34457	0.22551		
0.45592	0.33428	0.21265		
0.45402	0.33174	0.20947		
0.45412	0.33188	0.20964		
0.44847	0.32435	0.20023		
0.44267	0.31662	0.19057		
0.44174	0.31537	0.18901		
0.44654	0.32178	0.19702		
0.44459	0.31917	0.19376		
0.45404	0.33177	0.20951		
0.45468	0.33264	0.21059		
0.44615	0.32126	0.19636		
0.44584	0.32084	0.19584		
0.4498	0.32613	0.20245		
0.44261	0.31654	0.19047		
0.42595	0.29432	0.16269		
0.40578	0.26743	0.12908		
0.38787	0.24354	0.09922		
0.35974	0.20605	0.052348		
0.32237	0.15622	0.03		
0.28035	0.10018	0.03		
0.24229	0.04944	0.03		
0.20267	0.03	0.03		
0.16291	0.03	0.03		
0.12261	0.03	0.03		
0.067553	0.03	0.03		
0.018158	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.042106	0.03	0.03		
0.10869	0.03	0.03		
0.18982	0.03	0.03		
0.25246	0.063005	0.03		
0.31541	0.14693	0.03		
0.37996	0.233	0.086044		
0.43997	0.31302	0.18606		
0.49305	0.38379	0.27453		
0.53843	0.44429	0.35016		
0.57832	0.49748	0.41664		
0.60848	0.53769	0.46691		
0.63133	0.56817	0.505		
0.63696	0.57566	0.51437		
0.63942	0.57895	0.51847		
0.64273	0.58336	0.52399		
0.64514	0.58657	0.52801		
0.63776	0.57673	0.5157		
0.6271	0.56252	0.49794		
0.61492	0.54628	0.47764		
0.60409	0.53184	0.45959		
0.5914	0.51493	0.43845		
0.5754	0.49359	0.41178		
0.56042	0.47361	0.3868		
0.55011	0.45987	0.36963		
0.54827	0.45742	0.36656		
0.53333	0.4375	0.34166		
0.52499	0.42638	0.32776		
0.52138	0.42156	0.32174		
0.52175	0.42206	0.32236		
0.52391	0.42494	0.32597		
0.5182	0.41733	0.31645		
0.51791	0.41694	0.31596		
0.52181	0.42213	0.32245		
0.52699	0.42904	0.33109		
0.53712	0.44254	0.34797		
0.53634	0.44151	0.34668		
0.53418	0.43862	0.34307		
0.5329	0.43692	0.34094		
0.5306	0.43385	0.3371		
0.52285	0.42352	0.3242		
0.51858	0.41783	0.31708		
0.50987	0.40621	0.30255		
0.50567	0.40062	0.29556		
0.50169	0.39531	0.28893		
0.49359	0.38451	0.27543		
0.47949	0.36571	0.25193		
0.4752	0.35999	0.24477		
0.46506	0.34647	0.22787		
0.45244	0.32964	0.20684		
0.4392	0.31199	0.18478		
0.43993	0.31297	0.186		
0.44457	0.31914	0.19372		
0.45262	0.32988	0.20714		
0.45483	0.33283	0.21083		
0.46413	0.34523	0.22633		
0.45469	0.33264	0.21059		
0.43814	0.31057	0.18301		
0.41444	0.27898	0.14351		
0.39191	0.24893	0.10596		
0.37418	0.2253	0.076416		
0.35332	0.19749	0.041648		
0.32601	0.16107	0.03		
0.32271	0.15667	0.03		
0.29291	0.11694	0.03		
0.26005	0.073127	0.03		
0.23981	0.046138	0.03		
0.19847	0.03	0.03		
0.16029	0.03	0.03		
0.12819	0.03	0.03		
0.089632	0.03	0.03		
0.051353	0.03	0.03		
0.012822	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.0063852	0.03	0.03		
0.014032	0.03	0.03		
0.0097891	0.03	0.03		
0.0025592	0.03	0.03		
0.03	0.03	0.03		
0.0091528	0.03	0.03		
0.041495	0.03	0.03		
0.068346	0.03	0.03		
0.1242	0.03	0.03		
0.14373	0.03	0.03		
0.16592	0.03	0.03		
0.18569	0.03	0.03		
0.20311	0.03	0.03		
0.21821	0.017331	0.03		
0.22026	0.020064	0.03		
0.25721	0.069342	0.03		
0.27073	0.087357	0.03		
0.28484	0.10618	0.03		
0.30515	0.13326	0.03		
0.33307	0.17048	0.0078863		
0.34918	0.19196	0.034747		
0.36466	0.2126	0.060537		
0.38433	0.23883	0.093329		
0.4003	0.26013	0.11995		
0.41798	0.28369	0.1494		
0.42561	0.29387	0.16213		
0.43623	0.30802	0.17982		
0.44911	0.3252	0.20129		
0.44314	0.31725	0.19135		
0.45789	0.3369	0.21592		
0.47378	0.3581	0.24242		
0.48164	0.36858	0.25552		
0.5063	0.40146	0.29661		
0.51705	0.41579	0.31452		
0.52966	0.4326	0.33555		
0.53686	0.4422	0.34755		
0.5423	0.44946	0.35662		
0.54215	0.44926	0.35637		
0.55158	0.46183	0.37208		
0.54402	0.45175	0.35948		
0.55169	0.46197	0.37226		
0.55998	0.47302	0.38607		
0.57115	0.48793	0.4047		
0.5769	0.49559	0.41428		
0.57931	0.49881	0.4183		
0.58722	0.50935	0.43148		
0.5994	0.52559	0.45178		
0.60927	0.53875	0.46823		
0.62063	0.5539	0.48717		
0.62918	0.56529	0.50141		
0.63768	0.57663	0.51558		
0.64581	0.58747	0.52913		
0.64613	0.5879	0.52966		
0.64387	0.58489	0.5259		
0.64039	0.58024	0.52009		
0.63458	0.57249	0.5104		
0.63185	0.56886	0.50587		
0.62846	0.56434	0.50021		
0.62612	0.56122	0.49631		
0.63079	0.56744	0.5041		
0.63905	0.57845	0.51785		
0.63613	0.57456	0.513		
0.63837	0.57755	0.51673		
0.64167	0.58195	0.52223		
0.64679	0.58877	0.53075		
0.64518	0.58663	0.52808		
0.64087	0.58088	0.52089		
0.63167	0.56862	0.50556		
0.62135	0.55485	0.48836		
0.60252	0.52975	0.45698		
0.58731	0.50947	0.43163		
0.56992	0.48628	0.40264		
0.55266	0.46327	0.37388		
0.52102	0.42108	0.32115		
0.48887	0.37822	0.26757		
0.45708	0.33583	0.21457		
0.41788	0.28356	0.14924		
0.37425	0.22539	0.076524		
0.33035	0.16686	0.003367		
0.28486	0.1062	0.03		
0.21584	0.014177	0.03		
0.1588	0.03	0.03		
0.11302	0.03	0.03		
0.06354	0.03	0.03		
0.014878	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.023778	0.03	0.03		
0.068405	0.03	0.03		
0.1233	0.03	0.03		
0.18682	0.03	0.03		
0.24236	0.049534	0.03		
0.30694	0.13564	0.03		
0.36664	0.21524	0.063845		
0.42776	0.29673	0.16571		
0.49374	0.38471	0.27568		
0.54177	0.44875	0.35573		
0.58969	0.51265	0.4356		
0.63499	0.57304	0.51109		
0.6768	0.62878	0.58077		
0.70568	0.6673	0.62891		
0.72733	0.69616	0.66499		
0.73852	0.71109	0.68365		
0.74178	0.71543	0.68908		
0.74236	0.71621	0.69005		
0.73987	0.71288	0.6859		
0.72994	0.69964	0.66935		
0.72132	0.68815	0.65498		
0.70827	0.67075	0.63323		
0.69288	0.65023	0.60758		
0.67681	0.6288	0.5808		
0.65851	0.6044	0.5503		
0.64385	0.58485	0.52585		
0.62325	0.55739	0.49152		
0.60263	0.5299	0.45716		
0.58728	0.50943	0.43158		
0.57368	0.49129	0.4089		
0.55554	0.46711	0.37868		
0.54077	0.44742	0.35406		
0.53206	0.4358	0.33954		
0.52247	0.42302	0.32356		
0.51441	0.41227	0.31013		
0.50694	0.40231	0.29768		
0.49796	0.39033	0.28271		
0.4924	0.38292	0.27344		
0.49032	0.38015	0.26998		
0.49306	0.3838	0.27454		
0.48643	0.37497	0.2635		
0.47398	0.35836	0.24275		
0.46835	0.35086	0.23337		
0.46789	0.35024	0.23259		
0.46964	0.35257	0.2355		
0.46073	0.34069	0.22065		
0.45254	0.32977	0.20701		
0.45475	0.33273	0.2107		
0.46111	0.3412	0.22129		
0.47331	0.35747	0.24162		
0.47873	0.3647	0.25067		
0.47429	0.35877	0.24326		
0.47384	0.35817	0.2425		
0.48205	0.36912	0.2562		
0.48378	0.37143	0.25907		
0.48239	0.36958	0.25677		
0.48099	0.36771	0.25443		
0.49016	0.37993	0.2697		
0.49044	0.38031	0.27018		
0.48439	0.37225	0.2601		
0.47802	0.36375	0.24948		
0.46413	0.34523	0.22633		
0.44611	0.3212	0.19629		
0.42444	0.29231	0.16018		
0.39626	0.25474	0.11321		
0.37374	0.22471	0.075679		
0.34897	0.19169	0.0344		
0.30696	0.13567	0.03		
0.27111	0.087872	0.03		
0.21778	0.016767	0.03		
0.17006	0.03	0.03		
0.13661	0.03	0.03		
0.10204	0.03	0.03		
0.048582	0.03	0.03		
0.0055549	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.03	0.03	0.03		
0.029245	0.03	0.03		
0.061506	0.03	0.03		
0.10635	0.03	0.03		
0.14899	0.03	0.03		
0.19286	0.03	0.03		
0.24477	0.052753	0.03		
0.31799	0.15038	0.03		
0.36992	0.21961	0.069304		
0.41931	0.28547	0.15162		
0.47527	0.36008	0.24489		
0.52905	0.43179	0.33453		
0.57675	0.49539	0.41403		
0.61557	0.54715	0.47873		
0.64773	0.59003	0.53233		
0.67156	0.6218	0.57205		
0.69388	0.65156	0.60925		
0.70607	0.66782	0.62957		
0.70915	0.67192	0.63469		
0.71365	0.67792	0.64219		
0.71353	0.67777	0.642		
0.71022	0.67335	0.63647		
0.70453	0.66576	0.62699		
0.6985	0.65772	0.61695		
0.69063	0.64723	0.60383		
0.68065	0.63392	0.5872		
0.66788	0.61689	0.5659		
0.65838	0.60423	0.55008		
0.64696	0.589	0.53105		
0.64245	0.58299	0.52353		
0.64135	0.58153	0.5217		
0.63802	0.57709	0.51615		
0.64113	0.58123	0.52133		
0.63854	0.57778	0.51701		
0.63691	0.5756	0.5143		
0.63468	0.57263	0.51058		
0.62971	0.566	0.50229		
0.62881	0.5648	0.50079		
0.62952	0.56575	0.50198		
0.62806	0.56381	0.49955		
0.63192	0.56895	0.50598		
0.63703	0.57576	0.5145		
0.64373	0.58469	0.52565		
0.64787	0.59022	0.53257		
0.64946	0.59234	0.53521		
0.65561	0.60054	0.54547		
0.66494	0.61298	0.56101		
0.66742	0.61628	0.56514		
0.66916	0.6186	0.56804		
0.67549	0.62704	0.57859		
0.67968	0.63262	0.58557		
0.68401	0.63841	0.5928		
0.68735	0.64285	0.59835		
0.68986	0.64621	0.60255		
0.69261	0.64986	0.60712		
0.69737	0.65622	0.61506		
